time_id,day,year,month,date,hour
201829321,5,2018,10,20,21
201829322,5,2018,10,20,22
201829323,5,2018,10,20,23
201829400,6,2018,10,21,0
201829401,6,2018,10,21,1
201829402,6,2018,10,21,2
201829403,6,2018,10,21,3
201829404,6,2018,10,21,4
201829405,6,2018,10,21,5
201829406,6,2018,10,21,6
201829407,6,2018,10,21,7
201829408,6,2018,10,21,8
201829409,6,2018,10,21,9
201829410,6,2018,10,21,10
201829411,6,2018,10,21,11
201829412,6,2018,10,21,12
201829413,6,2018,10,21,13
201829414,6,2018,10,21,14
201829415,6,2018,10,21,15
201829416,6,2018,10,21,16
201829417,6,2018,10,21,17
201829418,6,2018,10,21,18
201829419,6,2018,10,21,19
201829420,6,2018,10,21,20
201829421,6,2018,10,21,21
201829422,6,2018,10,21,22
201829423,6,2018,10,21,23
201829500,0,2018,10,22,0
201829501,0,2018,10,22,1
201829502,0,2018,10,22,2
201829503,0,2018,10,22,3
201829504,0,2018,10,22,4
201829505,0,2018,10,22,5
201829506,0,2018,10,22,6
201829507,0,2018,10,22,7
201829508,0,2018,10,22,8
201829509,0,2018,10,22,9
201829510,0,2018,10,22,10
201829511,0,2018,10,22,11
201829512,0,2018,10,22,12
201829513,0,2018,10,22,13
201829514,0,2018,10,22,14
201829515,0,2018,10,22,15
201829516,0,2018,10,22,16
201829517,0,2018,10,22,17
201829518,0,2018,10,22,18
201829519,0,2018,10,22,19
201829520,0,2018,10,22,20
201829521,0,2018,10,22,21
201829522,0,2018,10,22,22
201829523,0,2018,10,22,23
201829600,1,2018,10,23,0
201829601,1,2018,10,23,1
201829602,1,2018,10,23,2
201829603,1,2018,10,23,3
201829604,1,2018,10,23,4
201829605,1,2018,10,23,5
201829606,1,2018,10,23,6
201829607,1,2018,10,23,7
201829608,1,2018,10,23,8
201829609,1,2018,10,23,9
201829610,1,2018,10,23,10
201829611,1,2018,10,23,11
201829612,1,2018,10,23,12
201829613,1,2018,10,23,13
201829614,1,2018,10,23,14
201829615,1,2018,10,23,15
201829616,1,2018,10,23,16
201829617,1,2018,10,23,17
201829618,1,2018,10,23,18
201829619,1,2018,10,23,19
201829620,1,2018,10,23,20
201829621,1,2018,10,23,21
201829622,1,2018,10,23,22
201829623,1,2018,10,23,23
201829700,2,2018,10,24,0
201829701,2,2018,10,24,1
201829702,2,2018,10,24,2
201829703,2,2018,10,24,3
201829704,2,2018,10,24,4
201829705,2,2018,10,24,5
201829706,2,2018,10,24,6
201829707,2,2018,10,24,7
201829708,2,2018,10,24,8
201829709,2,2018,10,24,9
201829710,2,2018,10,24,10
201829711,2,2018,10,24,11
201829712,2,2018,10,24,12
201829713,2,2018,10,24,13
201829714,2,2018,10,24,14
201829715,2,2018,10,24,15
201829716,2,2018,10,24,16
201829717,2,2018,10,24,17
201829718,2,2018,10,24,18
201829719,2,2018,10,24,19
201829720,2,2018,10,24,20
201829721,2,2018,10,24,21
201829722,2,2018,10,24,22
201829723,2,2018,10,24,23
201829800,3,2018,10,25,0
201829801,3,2018,10,25,1
201829802,3,2018,10,25,2
201829803,3,2018,10,25,3
201829804,3,2018,10,25,4
201829805,3,2018,10,25,5
201829806,3,2018,10,25,6
201829807,3,2018,10,25,7
201829808,3,2018,10,25,8
201829809,3,2018,10,25,9
201829810,3,2018,10,25,10
201829811,3,2018,10,25,11
201829812,3,2018,10,25,12
201829813,3,2018,10,25,13
201829814,3,2018,10,25,14
201829815,3,2018,10,25,15
201829816,3,2018,10,25,16
201829817,3,2018,10,25,17
201829818,3,2018,10,25,18
201829819,3,2018,10,25,19
201829820,3,2018,10,25,20
201829821,3,2018,10,25,21
201829822,3,2018,10,25,22
201829823,3,2018,10,25,23
201829900,4,2018,10,26,0
201829901,4,2018,10,26,1
201829902,4,2018,10,26,2
201829903,4,2018,10,26,3
201829904,4,2018,10,26,4
201829905,4,2018,10,26,5
201829906,4,2018,10,26,6
201829907,4,2018,10,26,7
201829908,4,2018,10,26,8
201829909,4,2018,10,26,9
201829910,4,2018,10,26,10
201829911,4,2018,10,26,11
201829912,4,2018,10,26,12
201829913,4,2018,10,26,13
201829914,4,2018,10,26,14
201829915,4,2018,10,26,15
201829916,4,2018,10,26,16
201829917,4,2018,10,26,17
201829918,4,2018,10,26,18
201829919,4,2018,10,26,19
201829920,4,2018,10,26,20
201829921,4,2018,10,26,21
201829922,4,2018,10,26,22
201829923,4,2018,10,26,23
201830000,5,2018,10,27,0
201830001,5,2018,10,27,1
201830002,5,2018,10,27,2
201830003,5,2018,10,27,3
201830004,5,2018,10,27,4
201830005,5,2018,10,27,5
201830006,5,2018,10,27,6
201830007,5,2018,10,27,7
201830008,5,2018,10,27,8
201830009,5,2018,10,27,9
201830010,5,2018,10,27,10
201830011,5,2018,10,27,11
201830012,5,2018,10,27,12
201830013,5,2018,10,27,13
201830014,5,2018,10,27,14
201830015,5,2018,10,27,15
201830016,5,2018,10,27,16
201830017,5,2018,10,27,17
201830018,5,2018,10,27,18
201830019,5,2018,10,27,19
201830020,5,2018,10,27,20
201830021,5,2018,10,27,21
201830022,5,2018,10,27,22
201830023,5,2018,10,27,23
201830100,6,2018,10,28,0
201830101,6,2018,10,28,1
201830102,6,2018,10,28,2
201830103,6,2018,10,28,3
201830104,6,2018,10,28,4
201830105,6,2018,10,28,5
201830106,6,2018,10,28,6
201830107,6,2018,10,28,7
201830108,6,2018,10,28,8
201830109,6,2018,10,28,9
201830110,6,2018,10,28,10
201830111,6,2018,10,28,11
201830112,6,2018,10,28,12
201830113,6,2018,10,28,13
201830114,6,2018,10,28,14
201830115,6,2018,10,28,15
201830116,6,2018,10,28,16
201830117,6,2018,10,28,17
201830118,6,2018,10,28,18
201830119,6,2018,10,28,19
201830120,6,2018,10,28,20
201830121,6,2018,10,28,21
201830122,6,2018,10,28,22
201830123,6,2018,10,28,23
201830200,0,2018,10,29,0
201830201,0,2018,10,29,1
201830202,0,2018,10,29,2
201830203,0,2018,10,29,3
201830204,0,2018,10,29,4
201830205,0,2018,10,29,5
201830206,0,2018,10,29,6
201830207,0,2018,10,29,7
201830208,0,2018,10,29,8
201830209,0,2018,10,29,9
201830210,0,2018,10,29,10
201830211,0,2018,10,29,11
201830212,0,2018,10,29,12
201830213,0,2018,10,29,13
201830214,0,2018,10,29,14
201830215,0,2018,10,29,15
201830216,0,2018,10,29,16
201830217,0,2018,10,29,17
201830218,0,2018,10,29,18
201830219,0,2018,10,29,19
201830220,0,2018,10,29,20
201830221,0,2018,10,29,21
201830222,0,2018,10,29,22
201830223,0,2018,10,29,23
201830300,1,2018,10,30,0
201830301,1,2018,10,30,1
201830302,1,2018,10,30,2
201830303,1,2018,10,30,3
201830304,1,2018,10,30,4
201830305,1,2018,10,30,5
201830306,1,2018,10,30,6
201830307,1,2018,10,30,7
201830308,1,2018,10,30,8
201830309,1,2018,10,30,9
201830310,1,2018,10,30,10
201830311,1,2018,10,30,11
201830312,1,2018,10,30,12
201830313,1,2018,10,30,13
201830314,1,2018,10,30,14
201830315,1,2018,10,30,15
201830316,1,2018,10,30,16
201830317,1,2018,10,30,17
201830318,1,2018,10,30,18
201830319,1,2018,10,30,19
201830320,1,2018,10,30,20
201830321,1,2018,10,30,21
201830322,1,2018,10,30,22
201830323,1,2018,10,30,23
201830400,2,2018,10,31,0
201830401,2,2018,10,31,1
201830402,2,2018,10,31,2
201830403,2,2018,10,31,3
201830404,2,2018,10,31,4
201830405,2,2018,10,31,5
201830406,2,2018,10,31,6
201830407,2,2018,10,31,7
201830408,2,2018,10,31,8
201830409,2,2018,10,31,9
201830410,2,2018,10,31,10
201830411,2,2018,10,31,11
201830412,2,2018,10,31,12
201830413,2,2018,10,31,13
201830414,2,2018,10,31,14
201830415,2,2018,10,31,15
201830416,2,2018,10,31,16
201830417,2,2018,10,31,17
201830418,2,2018,10,31,18
201830419,2,2018,10,31,19
201830420,2,2018,10,31,20
201830421,2,2018,10,31,21
201830422,2,2018,10,31,22
201830423,2,2018,10,31,23
201830500,3,2018,11,1,0
201830501,3,2018,11,1,1
201830502,3,2018,11,1,2
201830503,3,2018,11,1,3
201830504,3,2018,11,1,4
201830505,3,2018,11,1,5
201830506,3,2018,11,1,6
201830507,3,2018,11,1,7
201830508,3,2018,11,1,8
201830509,3,2018,11,1,9
201830510,3,2018,11,1,10
201830511,3,2018,11,1,11
201830512,3,2018,11,1,12
201830513,3,2018,11,1,13
201830514,3,2018,11,1,14
201830515,3,2018,11,1,15
201830516,3,2018,11,1,16
201830517,3,2018,11,1,17
201830518,3,2018,11,1,18
201830519,3,2018,11,1,19
201830520,3,2018,11,1,20
201830521,3,2018,11,1,21
201830522,3,2018,11,1,22
201830523,3,2018,11,1,23
201830600,4,2018,11,2,0
201830601,4,2018,11,2,1
201830602,4,2018,11,2,2
201830603,4,2018,11,2,3
201830604,4,2018,11,2,4
201830605,4,2018,11,2,5
201830606,4,2018,11,2,6
201830607,4,2018,11,2,7
201830608,4,2018,11,2,8
201830609,4,2018,11,2,9
201830610,4,2018,11,2,10
201830611,4,2018,11,2,11
201830612,4,2018,11,2,12
201830613,4,2018,11,2,13
201830614,4,2018,11,2,14
201830615,4,2018,11,2,15
201830616,4,2018,11,2,16
201830617,4,2018,11,2,17
201830618,4,2018,11,2,18
201830619,4,2018,11,2,19
201830620,4,2018,11,2,20
201830621,4,2018,11,2,21
201830622,4,2018,11,2,22
201830623,4,2018,11,2,23
201830700,5,2018,11,3,0
201830701,5,2018,11,3,1
201830702,5,2018,11,3,2
201830703,5,2018,11,3,3
201830704,5,2018,11,3,4
201830705,5,2018,11,3,5
201830706,5,2018,11,3,6
201830707,5,2018,11,3,7
201830708,5,2018,11,3,8
201830709,5,2018,11,3,9
201830710,5,2018,11,3,10
201830711,5,2018,11,3,11
201830712,5,2018,11,3,12
201830713,5,2018,11,3,13
201830714,5,2018,11,3,14
201830715,5,2018,11,3,15
201830716,5,2018,11,3,16
201830717,5,2018,11,3,17
201830718,5,2018,11,3,18
201830719,5,2018,11,3,19
201830720,5,2018,11,3,20
201830721,5,2018,11,3,21
201830722,5,2018,11,3,22
201830723,5,2018,11,3,23
201830800,6,2018,11,4,0
201830801,6,2018,11,4,1
201830802,6,2018,11,4,2
201830803,6,2018,11,4,3
201830804,6,2018,11,4,4
201830805,6,2018,11,4,5
201830806,6,2018,11,4,6
201830807,6,2018,11,4,7
201830808,6,2018,11,4,8
201830809,6,2018,11,4,9
201830810,6,2018,11,4,10
201830811,6,2018,11,4,11
201830812,6,2018,11,4,12
201830813,6,2018,11,4,13
201830814,6,2018,11,4,14
201830815,6,2018,11,4,15
201830816,6,2018,11,4,16
201830817,6,2018,11,4,17
201830818,6,2018,11,4,18
201830819,6,2018,11,4,19
201830820,6,2018,11,4,20
201830821,6,2018,11,4,21
201830822,6,2018,11,4,22
201830823,6,2018,11,4,23
201830900,0,2018,11,5,0
201830901,0,2018,11,5,1
201830902,0,2018,11,5,2
201830903,0,2018,11,5,3
201830904,0,2018,11,5,4
201830905,0,2018,11,5,5
201830906,0,2018,11,5,6
201830907,0,2018,11,5,7
201830908,0,2018,11,5,8
201830909,0,2018,11,5,9
201830910,0,2018,11,5,10
201830911,0,2018,11,5,11
201830912,0,2018,11,5,12
201830913,0,2018,11,5,13
201830914,0,2018,11,5,14
201830915,0,2018,11,5,15
201830916,0,2018,11,5,16
201830917,0,2018,11,5,17
201830918,0,2018,11,5,18
201830919,0,2018,11,5,19
201830920,0,2018,11,5,20
201830921,0,2018,11,5,21
201830922,0,2018,11,5,22
201830923,0,2018,11,5,23
201831000,1,2018,11,6,0
201831001,1,2018,11,6,1
201831002,1,2018,11,6,2
201831003,1,2018,11,6,3
201831004,1,2018,11,6,4
201831005,1,2018,11,6,5
201831006,1,2018,11,6,6
201831007,1,2018,11,6,7
201831008,1,2018,11,6,8
201831009,1,2018,11,6,9
201831010,1,2018,11,6,10
201831011,1,2018,11,6,11
201831012,1,2018,11,6,12
201831013,1,2018,11,6,13
201831014,1,2018,11,6,14
201831015,1,2018,11,6,15
201831016,1,2018,11,6,16
201831017,1,2018,11,6,17
201831018,1,2018,11,6,18
201831019,1,2018,11,6,19
201831020,1,2018,11,6,20
201831021,1,2018,11,6,21
201831022,1,2018,11,6,22
201831023,1,2018,11,6,23
201831100,2,2018,11,7,0
201831101,2,2018,11,7,1
201831102,2,2018,11,7,2
201831103,2,2018,11,7,3
201831104,2,2018,11,7,4
201831105,2,2018,11,7,5
201831106,2,2018,11,7,6
201831107,2,2018,11,7,7
201831108,2,2018,11,7,8
201831109,2,2018,11,7,9
201831110,2,2018,11,7,10
201831111,2,2018,11,7,11
201831112,2,2018,11,7,12
201831113,2,2018,11,7,13
201831114,2,2018,11,7,14
201831115,2,2018,11,7,15
201831116,2,2018,11,7,16
201831117,2,2018,11,7,17
201831118,2,2018,11,7,18
201831119,2,2018,11,7,19
201831120,2,2018,11,7,20
201831121,2,2018,11,7,21
201831122,2,2018,11,7,22
201831123,2,2018,11,7,23
201831200,3,2018,11,8,0
201831201,3,2018,11,8,1
201831202,3,2018,11,8,2
201831203,3,2018,11,8,3
201831204,3,2018,11,8,4
201831205,3,2018,11,8,5
201831206,3,2018,11,8,6
201831207,3,2018,11,8,7
201831208,3,2018,11,8,8
201831209,3,2018,11,8,9
201831210,3,2018,11,8,10
201831211,3,2018,11,8,11
201831212,3,2018,11,8,12
201831213,3,2018,11,8,13
201831214,3,2018,11,8,14
201831215,3,2018,11,8,15
201831216,3,2018,11,8,16
201831217,3,2018,11,8,17
201831218,3,2018,11,8,18
201831219,3,2018,11,8,19
201831220,3,2018,11,8,20
201831221,3,2018,11,8,21
201831222,3,2018,11,8,22
201831223,3,2018,11,8,23
201831300,4,2018,11,9,0
201831301,4,2018,11,9,1
201831302,4,2018,11,9,2
201831303,4,2018,11,9,3
201831304,4,2018,11,9,4
201831305,4,2018,11,9,5
201831306,4,2018,11,9,6
201831307,4,2018,11,9,7
201831308,4,2018,11,9,8
201831309,4,2018,11,9,9
201831310,4,2018,11,9,10
201831311,4,2018,11,9,11
201831312,4,2018,11,9,12
201831313,4,2018,11,9,13
201831314,4,2018,11,9,14
201831315,4,2018,11,9,15
201831316,4,2018,11,9,16
201831317,4,2018,11,9,17
201831318,4,2018,11,9,18
201831319,4,2018,11,9,19
201831320,4,2018,11,9,20
201831321,4,2018,11,9,21
201831322,4,2018,11,9,22
201831323,4,2018,11,9,23
201831400,5,2018,11,10,0
201831401,5,2018,11,10,1
201831402,5,2018,11,10,2
201831403,5,2018,11,10,3
201831404,5,2018,11,10,4
201831405,5,2018,11,10,5
201831406,5,2018,11,10,6
201831407,5,2018,11,10,7
201831408,5,2018,11,10,8
201831409,5,2018,11,10,9
201831410,5,2018,11,10,10
201831411,5,2018,11,10,11
201831412,5,2018,11,10,12
201831413,5,2018,11,10,13
201831414,5,2018,11,10,14
201831415,5,2018,11,10,15
201831416,5,2018,11,10,16
201831417,5,2018,11,10,17
201831418,5,2018,11,10,18
201831419,5,2018,11,10,19
201831420,5,2018,11,10,20
201831421,5,2018,11,10,21
201831422,5,2018,11,10,22
201831423,5,2018,11,10,23
201831500,6,2018,11,11,0
201831501,6,2018,11,11,1
201831502,6,2018,11,11,2
201831503,6,2018,11,11,3
201831504,6,2018,11,11,4
201831505,6,2018,11,11,5
201831506,6,2018,11,11,6
201831507,6,2018,11,11,7
201831508,6,2018,11,11,8
201831509,6,2018,11,11,9
201831510,6,2018,11,11,10
201831511,6,2018,11,11,11
201831512,6,2018,11,11,12
201831513,6,2018,11,11,13
201831514,6,2018,11,11,14
201831515,6,2018,11,11,15
201831516,6,2018,11,11,16
201831517,6,2018,11,11,17
201831518,6,2018,11,11,18
201831519,6,2018,11,11,19
201831520,6,2018,11,11,20
201831521,6,2018,11,11,21
201831522,6,2018,11,11,22
201831523,6,2018,11,11,23
201831600,0,2018,11,12,0
201831601,0,2018,11,12,1
201831602,0,2018,11,12,2
201831603,0,2018,11,12,3
201831604,0,2018,11,12,4
201831605,0,2018,11,12,5
201831606,0,2018,11,12,6
201831607,0,2018,11,12,7
201831608,0,2018,11,12,8
201831609,0,2018,11,12,9
201831610,0,2018,11,12,10
201831611,0,2018,11,12,11
201831612,0,2018,11,12,12
201831613,0,2018,11,12,13
201831614,0,2018,11,12,14
201831615,0,2018,11,12,15
201831616,0,2018,11,12,16
201831617,0,2018,11,12,17
201831618,0,2018,11,12,18
201831619,0,2018,11,12,19
201831620,0,2018,11,12,20
201831621,0,2018,11,12,21
201831622,0,2018,11,12,22
201831623,0,2018,11,12,23
201831700,1,2018,11,13,0
201831701,1,2018,11,13,1
201831702,1,2018,11,13,2
201831703,1,2018,11,13,3
201831704,1,2018,11,13,4
201831705,1,2018,11,13,5
201831706,1,2018,11,13,6
201831707,1,2018,11,13,7
201831708,1,2018,11,13,8
201831709,1,2018,11,13,9
201831710,1,2018,11,13,10
201831711,1,2018,11,13,11
201831712,1,2018,11,13,12
201831713,1,2018,11,13,13
201831714,1,2018,11,13,14
201831715,1,2018,11,13,15
201831716,1,2018,11,13,16
201831717,1,2018,11,13,17
201831718,1,2018,11,13,18
201831719,1,2018,11,13,19
201831720,1,2018,11,13,20
201831721,1,2018,11,13,21
201831722,1,2018,11,13,22
201831723,1,2018,11,13,23
201831800,2,2018,11,14,0
201831801,2,2018,11,14,1
201831802,2,2018,11,14,2
201831803,2,2018,11,14,3
201831804,2,2018,11,14,4
201831805,2,2018,11,14,5
201831806,2,2018,11,14,6
201831807,2,2018,11,14,7
201831808,2,2018,11,14,8
201831809,2,2018,11,14,9
201831810,2,2018,11,14,10
201831811,2,2018,11,14,11
201831812,2,2018,11,14,12
201831813,2,2018,11,14,13
201831814,2,2018,11,14,14
201831815,2,2018,11,14,15
201831816,2,2018,11,14,16
201831817,2,2018,11,14,17
201831818,2,2018,11,14,18
201831819,2,2018,11,14,19
201831820,2,2018,11,14,20
201831821,2,2018,11,14,21
201831822,2,2018,11,14,22
201831823,2,2018,11,14,23
201831900,3,2018,11,15,0
201831901,3,2018,11,15,1
201831902,3,2018,11,15,2
201831903,3,2018,11,15,3
201831904,3,2018,11,15,4
201831905,3,2018,11,15,5
201831906,3,2018,11,15,6
201831907,3,2018,11,15,7
201831908,3,2018,11,15,8
201831909,3,2018,11,15,9
201831910,3,2018,11,15,10
201831911,3,2018,11,15,11
201831912,3,2018,11,15,12
201831913,3,2018,11,15,13
201831914,3,2018,11,15,14
201831915,3,2018,11,15,15
201831916,3,2018,11,15,16
201831917,3,2018,11,15,17
201831918,3,2018,11,15,18
201831919,3,2018,11,15,19
201831920,3,2018,11,15,20
201831921,3,2018,11,15,21
201831922,3,2018,11,15,22
201831923,3,2018,11,15,23
201832000,4,2018,11,16,0
201832001,4,2018,11,16,1
201832002,4,2018,11,16,2
201832003,4,2018,11,16,3
201832004,4,2018,11,16,4
201832005,4,2018,11,16,5
201832006,4,2018,11,16,6
201832007,4,2018,11,16,7
201832008,4,2018,11,16,8
201832009,4,2018,11,16,9
201832010,4,2018,11,16,10
201832011,4,2018,11,16,11
201832012,4,2018,11,16,12
201832013,4,2018,11,16,13
201832014,4,2018,11,16,14
201832015,4,2018,11,16,15
201832016,4,2018,11,16,16
201832017,4,2018,11,16,17
201832018,4,2018,11,16,18
201832019,4,2018,11,16,19
201832020,4,2018,11,16,20
201832021,4,2018,11,16,21
201832022,4,2018,11,16,22
201832023,4,2018,11,16,23
201832100,5,2018,11,17,0
201832101,5,2018,11,17,1
201832102,5,2018,11,17,2
201832103,5,2018,11,17,3
201832104,5,2018,11,17,4
201832105,5,2018,11,17,5
201832106,5,2018,11,17,6
201832107,5,2018,11,17,7
201832108,5,2018,11,17,8
201832109,5,2018,11,17,9
201832110,5,2018,11,17,10
201832111,5,2018,11,17,11
201832112,5,2018,11,17,12
201832113,5,2018,11,17,13
201832114,5,2018,11,17,14
201832115,5,2018,11,17,15
201832116,5,2018,11,17,16
201832117,5,2018,11,17,17
201832118,5,2018,11,17,18
201832119,5,2018,11,17,19
201832120,5,2018,11,17,20
201832121,5,2018,11,17,21
201832122,5,2018,11,17,22
201832123,5,2018,11,17,23
201832200,6,2018,11,18,0
201832201,6,2018,11,18,1
201832202,6,2018,11,18,2
201832203,6,2018,11,18,3
201832204,6,2018,11,18,4
201832205,6,2018,11,18,5
201832206,6,2018,11,18,6
201832207,6,2018,11,18,7
201832208,6,2018,11,18,8
201832209,6,2018,11,18,9
201832210,6,2018,11,18,10
201832211,6,2018,11,18,11
201832212,6,2018,11,18,12
201832213,6,2018,11,18,13
201832214,6,2018,11,18,14
201832215,6,2018,11,18,15
201832216,6,2018,11,18,16
201832217,6,2018,11,18,17
201832218,6,2018,11,18,18
201832219,6,2018,11,18,19
201832220,6,2018,11,18,20
201832221,6,2018,11,18,21
201832222,6,2018,11,18,22
201832223,6,2018,11,18,23
201832300,0,2018,11,19,0
201832301,0,2018,11,19,1
201832302,0,2018,11,19,2
201832303,0,2018,11,19,3
201832304,0,2018,11,19,4
201832305,0,2018,11,19,5
201832306,0,2018,11,19,6
201832307,0,2018,11,19,7
201832308,0,2018,11,19,8
201832309,0,2018,11,19,9
201832310,0,2018,11,19,10
201832311,0,2018,11,19,11
201832312,0,2018,11,19,12
201832313,0,2018,11,19,13
201832314,0,2018,11,19,14
201832315,0,2018,11,19,15
201832316,0,2018,11,19,16
201832317,0,2018,11,19,17
201832318,0,2018,11,19,18
201832319,0,2018,11,19,19
201832320,0,2018,11,19,20
201832321,0,2018,11,19,21
201832322,0,2018,11,19,22
201832323,0,2018,11,19,23
201832400,1,2018,11,20,0
201832401,1,2018,11,20,1
201832402,1,2018,11,20,2
201832403,1,2018,11,20,3
201832404,1,2018,11,20,4
201832405,1,2018,11,20,5
201832406,1,2018,11,20,6
201832407,1,2018,11,20,7
201832408,1,2018,11,20,8
201832409,1,2018,11,20,9
201832410,1,2018,11,20,10
201832411,1,2018,11,20,11
201832412,1,2018,11,20,12
201832413,1,2018,11,20,13
201832414,1,2018,11,20,14
201832415,1,2018,11,20,15
201832416,1,2018,11,20,16
201832417,1,2018,11,20,17
201832418,1,2018,11,20,18
201832419,1,2018,11,20,19
201832420,1,2018,11,20,20
201832421,1,2018,11,20,21
201832422,1,2018,11,20,22
201832423,1,2018,11,20,23
201832500,2,2018,11,21,0
201832501,2,2018,11,21,1
201832502,2,2018,11,21,2
201832503,2,2018,11,21,3
201832504,2,2018,11,21,4
201832505,2,2018,11,21,5
201832506,2,2018,11,21,6
201832507,2,2018,11,21,7
201832508,2,2018,11,21,8
201832509,2,2018,11,21,9
201832510,2,2018,11,21,10
201832511,2,2018,11,21,11
201832512,2,2018,11,21,12
201832513,2,2018,11,21,13
201832514,2,2018,11,21,14
201832515,2,2018,11,21,15
201832516,2,2018,11,21,16
201832517,2,2018,11,21,17
201832518,2,2018,11,21,18
201832519,2,2018,11,21,19
201832520,2,2018,11,21,20
201832521,2,2018,11,21,21
201832522,2,2018,11,21,22
201832523,2,2018,11,21,23
201832600,3,2018,11,22,0
201832601,3,2018,11,22,1
201832602,3,2018,11,22,2
201832603,3,2018,11,22,3
201832604,3,2018,11,22,4
201832605,3,2018,11,22,5
201832606,3,2018,11,22,6
201832607,3,2018,11,22,7
201832608,3,2018,11,22,8
201832609,3,2018,11,22,9
201832610,3,2018,11,22,10
201832611,3,2018,11,22,11
201832612,3,2018,11,22,12
201832613,3,2018,11,22,13
201832614,3,2018,11,22,14
201832615,3,2018,11,22,15
201832616,3,2018,11,22,16
201832617,3,2018,11,22,17
201832618,3,2018,11,22,18
201832619,3,2018,11,22,19
201832620,3,2018,11,22,20
201832621,3,2018,11,22,21
201832622,3,2018,11,22,22
201832623,3,2018,11,22,23
201832700,4,2018,11,23,0
201832701,4,2018,11,23,1
201832702,4,2018,11,23,2
201832703,4,2018,11,23,3
201832704,4,2018,11,23,4
201832705,4,2018,11,23,5
201832706,4,2018,11,23,6
201832707,4,2018,11,23,7
201832708,4,2018,11,23,8
201832709,4,2018,11,23,9
201832710,4,2018,11,23,10
201832711,4,2018,11,23,11
201832712,4,2018,11,23,12
201832713,4,2018,11,23,13
201832714,4,2018,11,23,14
201832715,4,2018,11,23,15
201832716,4,2018,11,23,16
201832717,4,2018,11,23,17
201832718,4,2018,11,23,18
201832719,4,2018,11,23,19
201832720,4,2018,11,23,20
201832721,4,2018,11,23,21
201832722,4,2018,11,23,22
201832723,4,2018,11,23,23
201832800,5,2018,11,24,0
201832801,5,2018,11,24,1
201832802,5,2018,11,24,2
201832803,5,2018,11,24,3
201832804,5,2018,11,24,4
201832805,5,2018,11,24,5
201832806,5,2018,11,24,6
201832807,5,2018,11,24,7
201832808,5,2018,11,24,8
201832809,5,2018,11,24,9
201832810,5,2018,11,24,10
201832811,5,2018,11,24,11
201832812,5,2018,11,24,12
201832813,5,2018,11,24,13
201832814,5,2018,11,24,14
201832815,5,2018,11,24,15
201832816,5,2018,11,24,16
201832817,5,2018,11,24,17
201832818,5,2018,11,24,18
201832819,5,2018,11,24,19
201832820,5,2018,11,24,20
201832821,5,2018,11,24,21
201832822,5,2018,11,24,22
201832823,5,2018,11,24,23
201832900,6,2018,11,25,0
201832901,6,2018,11,25,1
201832902,6,2018,11,25,2
201832903,6,2018,11,25,3
201832904,6,2018,11,25,4
201832905,6,2018,11,25,5
201832906,6,2018,11,25,6
201832907,6,2018,11,25,7
201832908,6,2018,11,25,8
201832909,6,2018,11,25,9
201832910,6,2018,11,25,10
201832911,6,2018,11,25,11
201832912,6,2018,11,25,12
201832913,6,2018,11,25,13
201832914,6,2018,11,25,14
201832915,6,2018,11,25,15
201832916,6,2018,11,25,16
201832917,6,2018,11,25,17
201832918,6,2018,11,25,18
201832919,6,2018,11,25,19
201832920,6,2018,11,25,20
201832921,6,2018,11,25,21
201832922,6,2018,11,25,22
201832923,6,2018,11,25,23
201833000,0,2018,11,26,0
201833001,0,2018,11,26,1
201833002,0,2018,11,26,2
201833003,0,2018,11,26,3
201833004,0,2018,11,26,4
201833005,0,2018,11,26,5
201833006,0,2018,11,26,6
201833007,0,2018,11,26,7
201833008,0,2018,11,26,8
201833009,0,2018,11,26,9
201833010,0,2018,11,26,10
201833011,0,2018,11,26,11
201833012,0,2018,11,26,12
201833013,0,2018,11,26,13
201833014,0,2018,11,26,14
201833015,0,2018,11,26,15
201833016,0,2018,11,26,16
201833017,0,2018,11,26,17
201833018,0,2018,11,26,18
201833019,0,2018,11,26,19
201833020,0,2018,11,26,20
201833021,0,2018,11,26,21
201833022,0,2018,11,26,22
201833023,0,2018,11,26,23
201833100,1,2018,11,27,0
201833101,1,2018,11,27,1
201833102,1,2018,11,27,2
201833103,1,2018,11,27,3
201833104,1,2018,11,27,4
201833105,1,2018,11,27,5
201833106,1,2018,11,27,6
201833107,1,2018,11,27,7
201833108,1,2018,11,27,8
201833109,1,2018,11,27,9
201833110,1,2018,11,27,10
201833111,1,2018,11,27,11
201833112,1,2018,11,27,12
201833113,1,2018,11,27,13
201833114,1,2018,11,27,14
201833115,1,2018,11,27,15
201833116,1,2018,11,27,16
201833117,1,2018,11,27,17
201833118,1,2018,11,27,18
201833119,1,2018,11,27,19
201833120,1,2018,11,27,20
201833121,1,2018,11,27,21
201833122,1,2018,11,27,22
201833123,1,2018,11,27,23
201833200,2,2018,11,28,0
201833201,2,2018,11,28,1
201833202,2,2018,11,28,2
201833203,2,2018,11,28,3
201833204,2,2018,11,28,4
201833205,2,2018,11,28,5
201833206,2,2018,11,28,6
201833207,2,2018,11,28,7
201833208,2,2018,11,28,8
201833209,2,2018,11,28,9
201833210,2,2018,11,28,10
201833211,2,2018,11,28,11
201833212,2,2018,11,28,12
201833213,2,2018,11,28,13
201833214,2,2018,11,28,14
201833215,2,2018,11,28,15
201833216,2,2018,11,28,16
